Gene_id	Gene_Symbol	chr	pos	estimate	pvalue	fdr
ENSG00000230666	CEACAM22P	19	44537058	-0,14599426291212	0,814776796514263	0,993532078360381
ENSG00000230673	PABPC1P3	X	74583088	-0,0215807612637835	0,97252465434677	0,999509917921462
ENSG00000230676		9	129430652	-0,472743950589955	0,421322838370203	0,987318709417338
ENSG00000230679	ENO1-AS1	1	8878835	-0,136393275252269	0,826878641418495	0,993532078360381
ENSG00000230747		2	96307263	-0,326906286411327	0,591307208749998	0,99310702225313
ENSG00000230750	SDAD1P2	20	10385779	-0,441660156984435	0,456518989205179	0,990272963782988
ENSG00000230753	ZNF341-AS1	20	33787373	0,0484048784641665	0,938393070285934	0,998397217745362
ENSG00000230756	RHOQP3	2	130212870	0,546384253448191	0,340680449770662	0,982113493014118
ENSG00000230773		2	47924181	-0,74685617505127	0,146948355991173	0,949603875112112
ENSG00000230798	FOXD3-AS1	1	63320878	0,241888998843442	0,695047646173328	0,99310702225313
ENSG00000230817	LINC01362	1	82903183	-0,0352794659706223	0,955090108596035	0,999509917921462
ENSG00000230825	LINC03016	7	7255154	0,206136176976189	0,739410051127856	0,99310702225313
ENSG00000230832	SSBL4P	1	147082338	0,099080189353013	0,874053894414631	0,994328133257614
ENSG00000230837	RPL31P2	20	33752167	-0,25489270943448	0,679009829101223	0,99310702225313
ENSG00000230839			NA	-0,637263334646443	0,24748588096748	0,965531546026615
ENSG00000230844	ZNF674-AS1	X	46545438	-0,810221410212771	0,0963692069631177	0,902285021306335
ENSG00000230847	OCLNP1	5	71074225	-0,0175632959055055	0,977638866850287	0,999555859778735
ENSG00000230869	AGAP10P	10	45678692	-0,278613549856832	0,64990269209196	0,99310702225313
ENSG00000230872	MFSD13B	16	22382436	-0,512585565100685	0,377183522031887	0,983503503535189
ENSG00000230873	STMND1	6	17102050	-0,100824430530446	0,871844179300139	0,994288405662175
ENSG00000230876	LINC00486	2	32825359	-0,305952404202364	0,616615060834421	0,99310702225313
ENSG00000230914	KIF19BP	7	2383698	0,506408893697415	0,383950585496012	0,984558524948183
ENSG00000230927	TMBIM7P	7	92412550	-0,852923060549099	0,0661956966979519	0,899047298110961
ENSG00000230939			NA	0,747392230324237	0,146494691083193	0,949253048818757
ENSG00000230975		2	80699388	-0,248308425175559	0,687123500167035	0,99310702225313
ENSG00000230979		2	47690716	0,284789691363437	0,642357462624449	0,99310702225313
ENSG00000230989	HSBP1	16	83719311	0,270258107567628	0,660132676828119	0,99310702225313
ENSG00000231006	RPL7P32	7	108510233	0,876193937352747	0,0513112438427713	0,888394722243262
ENSG00000231007	CDC20P1	9	87011652	0,241689997247485	0,695293504865054	0,99310702225313
ENSG00000231013	SCTR-AS1	2	119476428	-0,599621900434623	0,285142177155713	0,97465570457593
ENSG00000231024		2	69700192	-0,599124841374429	0,285648774535212	0,975086775811008
ENSG00000231028	AHI1-DT	6	135497422	0,844877730383869	0,0716098107724657	0,900357690051989
ENSG00000231029		1	167591392	-0,122061368445841	0,844973422597246	0,993532078360381
ENSG00000231043		2	58460292	0,618513049680204	0,266066050125305	0,971709757733052
ENSG00000231046	MFSD4B-DT	6	111227747	0,354037543673396	0,558827771111878	0,99310702225313
ENSG00000231050	GNB1-DT	1	1891223	-0,0728081137207386	0,907379798379804	0,996079725731513
ENSG00000231054		2	45168583	-0,467439067307703	0,427284368405638	0,987795803118953
ENSG00000231057	NEK2-DT	1	211675749	-0,913710412718706	0,0300309349625714	0,84613740671208
ENSG00000231064	THBS3-AS1	1	155194996	-0,13128395880283	0,833325489874786	0,993532078360381
ENSG00000231066	NPM1P9	X	14834476	0,408977774472217	0,494177615954378	0,991253956739197
ENSG00000231079	KIF5C-AS1	2	148866470	0,803354418161298	0,101535040337917	0,902285021306335
ENSG00000231104		10	118017487	-0,868042774445032	0,0563890891629451	0,888394722243262
ENSG00000231105	ECE1-AS1	1	21293290	0,765652120134466	0,131291603396531	0,933255412420827
ENSG00000231107	LINC01508	9	90300885	-0,0138800556450168	0,982327931742428	0,999555859778735
ENSG00000231113	LINC02976	6	42940364	-0,0637326272898262	0,918908066557185	0,996608514517038
ENSG00000231128		1	113812379	-0,324552193597369	0,594141067213279	0,99310702225313
ENSG00000231150	DNAH8-AS1	6	38923029	-0,415151797100884	0,487015037655849	0,991253956739197
ENSG00000231154	MORF4L2-AS1	X	103687284	0,558969463703641	0,327326311282728	0,982113493014118
ENSG00000231156		2	45013214	0,92805034684369	0,0229157177256358	0,84613740671208
ENSG00000231160	KLF3-AS1	4	38602438	0,516617329748028	0,372781997070977	0,983246687758802
ENSG00000231171	LINC01098	4	177728757	-0,308351205910165	0,613708453270129	0,99310702225313
ENSG00000231173		2	741977	-0,749842375111108	0,144426377509862	0,947913339947632
ENSG00000231185	SPRY4-AS1	5	142325209	-0,783049804629961	0,117276254983098	0,925502164433081
ENSG00000231187	SYT15-AS1	10	46580708	0,442842978459481	0,45516825788765	0,990272963782988
ENSG00000231188		10	100335563	-0,208741585220856	0,73616490148995	0,99310702225313
ENSG00000231194	FARP1-AS1	13	98435405	0,473186312708861	0,420826584450645	0,987318709417338
ENSG00000231200			NA	-0,276275008833278	0,65276332183693	0,99310702225313
ENSG00000231208	ZBTB46-AS1	20	63808076	0,022749789304771	0,971036567383809	0,999509917921462
ENSG00000231217			NA	0,131832373232642	0,832633295929994	0,993532078360381
ENSG00000231226	TRIM31-AS1	6	30105240	0,905689413055061	0,034271523165468	0,85029859080456
ENSG00000231236		21	27358885	0,312453997029604	0,608742652026048	0,99310702225313
ENSG00000231246	LINC02884	1	112176836	0,471611020050568	0,422594399974237	0,987318709417338
ENSG00000231249	ITPR1-DT	3	4490312	-0,955569379402197	0,0111671328342867	0,832033781075113
ENSG00000231252		1	60659631	-0,459719627691943	0,435993102389492	0,990067273717668
ENSG00000231259	ANAPC1P2	2	87031815	-0,297278297612395	0,627144903906611	0,99310702225313
ENSG00000231290	APCDD1L-DT	20	58515379	-0,499151705441848	0,391937861852088	0,984558524948183
ENSG00000231298	MANCR	10	4581295	-0,701281003120696	0,186956645590373	0,962308611039162
ENSG00000231304	SGO1-AS1	3	20174244	-0,266334607282782	0,664945074020596	0,99310702225313
ENSG00000231305		3	128860620	-0,932347294304287	0,0209076231829053	0,84613740671208
ENSG00000231312	MAP4K3-DT	2	39436530	-0,806822073160623	0,0989161791603282	0,902285021306335
ENSG00000231317		7	55656768	0,83405732999857	0,0790959285315741	0,900357690051989
ENSG00000231327	LINC01816	2	70124034	-0,216028799001065	0,727098231195513	0,99310702225313
ENSG00000231332	OOEP-AS1	6	73369704	0,200573442662261	0,746344742624205	0,99310702225313
ENSG00000231333	RPL34P6	1	200863808	-0,942494944361745	0,0164100879279635	0,839636306867986
ENSG00000231365	WARS2-AS1	1	119140391	-0,199444159728209	0,747753537225962	0,99310702225313
ENSG00000231367	LINC02613	2	38406527	-0,380213558970641	0,527827886892025	0,991746205611134
ENSG00000231373	GNA14-AS1	9	77456295	-0,441660156984435	0,456518989205179	0,990272963782988
ENSG00000231389	HLA-DPA1	6	33064569	-0,592177898056614	0,292753524015676	0,976013485466734
ENSG00000231407	GORAB-AS1	1	170460453	-0,774409983764855	0,124177421552877	0,928465779262472
ENSG00000231409		15	34943080	-0,526065990946266	0,362515943106916	0,982315289239729
ENSG00000231414	RPL39P15	2	70253855	-0,0596427539699825	0,924105533883958	0,996608514517038
ENSG00000231435			NA	-0,43016101484448	0,469695778069725	0,991253956739197
ENSG00000231439	WASIR2	16	22910	0,0408114478079084	0,948051679015387	0,999497210238468
ENSG00000231453	LINC01305	2	174326027	0,454942694811659	0,441401955224714	0,990067273717668
ENSG00000231466		22	25349543	0,26294601750996	0,669105734655988	0,99310702225313
ENSG00000231473	RB1-DT	13	48296162	0,320149439147729	0,599447588980528	0,99310702225313
ENSG00000231500	RPS18	6	33272075	-0,401465130538331	0,50292244846514	0,991253956739197
ENSG00000231512	SEPTIN14P21	1	243029512	-0,654009536037199	0,231204059718769	0,965421393857074
ENSG00000231521		9	97634515	-0,730799486524656	0,160724739226964	0,95214945453794
ENSG00000231551	PDE4DIPP6	1	148402516	0,287141101307717	0,639488581049604	0,99310702225313
ENSG00000231566	LINC02595	X	45847042	-0,670295748231644	0,215665502154271	0,965421393857074
ENSG00000231584	FAHD2CP	2	96010526	0,150399348947211	0,809230003679797	0,993532078360381
ENSG00000231595			NA	0,884558175231377	0,0462606449208292	0,877715947578476
ENSG00000231607	DLEU2	13	49956670	0,047701701684458	0,939287348461477	0,99866758004694
ENSG00000231609	EHBP1-AS1	2	62957326	0,643224749499377	0,241655246051627	0,965421393857074
ENSG00000231616		9	83831586	0,332029286100359	0,585148600444182	0,99310702225313
ENSG00000231625	SLC47A1P2	17	19615789	0,264637876971504	0,667027893151827	0,99310702225313
ENSG00000231638	LUARIS	7	43508728	0,72717334729942	0,163885159430813	0,953747428667611
ENSG00000231652	CD109-AS1	6	73693903	-0,28477441352184	0,642376109499217	0,99310702225313
ENSG00000231663	COA6-AS1	1	234372807	0,503483128810028	0,387165992883845	0,984558524948183
ENSG00000231672	DIRC3	2	217284019	0,323130019814222	0,595854255335876	0,99310702225313
ENSG00000231682	LINC01891	2	234444590	-0,664184154505963	0,221461484351559	0,965421393857074
ENSG00000231689	LINC01090	2	187712816	-0,362352700423021	0,548943116415907	0,992435052763084
ENSG00000231690	LINC00574	6	169790037	0,896670264372151	0,03924853099618	0,860754844376152
ENSG00000231705		10	132419083	0,226080391574015	0,714616810392158	0,99310702225313
ENSG00000231718	LINC02789	1	199148598	-0,441262258669905	0,456973569246865	0,990272963782988
ENSG00000231721	LINC-PINT	7	130791264	0,100076104491695	0,872792158405433	0,994328133257614
ENSG00000231724		3	186807692	-0,400968587501238	0,503501549668759	0,991253956739197
ENSG00000231728	TMSB15B-AS1	X	103845151	-0,393575398576373	0,512140116382439	0,991746205611134
ENSG00000231731		2	127455394	-0,304921799264233	0,617864560316525	0,99310702225313
ENSG00000231738	TSPAN19	12	85014311	-0,820994913361223	0,0884326848793729	0,900357690051989
ENSG00000231741		9	85934588	-0,483849825687081	0,408904837213277	0,984558524948183
ENSG00000231742	LINC01273	20	50171809	0,796596809622817	0,106697676953302	0,909321856494672
ENSG00000231747		2	112621809	0,108294340566001	0,862385350013913	0,994219509170137
ENSG00000231752	EMBP1	1	121519103	0,777087662710724	0,122025997907951	0,928465779262472
ENSG00000231760		6	149796151	-0,322283916317236	0,596873911424828	0,99310702225313
ENSG00000231764	DLX6-AS1	7	96955141	-0,791072745270877	0,110974918076953	0,917860730062192
ENSG00000231767	RPS27AP5	1	192716183	-0,145485337487657	0,815417861929162	0,993532078360381
ENSG00000231769		6	46096004	-0,602182286811418	0,282536398953325	0,974451076196833
ENSG00000231770	TMEM44-AS1	3	194583991	-0,779495870939471	0,120100709043619	0,928465779262472
ENSG00000231772		X	42252459	-0,891359776375045	0,0422778551937885	0,864737301353578
ENSG00000231776	LINC01611	6	84421028	-0,706312279221369	0,182405818453562	0,957302676590038
ENSG00000231784	DBIL5P	17	752660	0,488392313542861	0,403850540253983	0,984558524948183
ENSG00000231789	PIK3CD-AS2	1	9672405	0,245905864684196	0,690087668087234	0,99310702225313
ENSG00000231802	DNAJB6P3	2	219684030	-0,66484343874567	0,220834200916003	0,965421393857074
ENSG00000231806	PCAT7	9	94555054	0,489870311758747	0,402209175511723	0,984558524948183
ENSG00000231840	TMEM139-AS1	7	143255264	-0,206234376197332	0,739287706544011	0,99310702225313
ENSG00000231842			NA	0,221899853947196	0,719804386553717	0,99310702225313
ENSG00000231846			NA	0,087181742927091	0,889137534328745	0,994509437527354
ENSG00000231856		13	51803838	-0,228115425798211	0,712093424899668	0,99310702225313
ENSG00000231863		6	160931080	-0,451114396119963	0,445747406832254	0,990272963782988
ENSG00000231871	IPO9-AS1	1	201688259	0,128936842359271	0,836288527434246	0,993532078360381
ENSG00000231877		1	238485445	0,781208860168873	0,11873681493994	0,92807555466971
ENSG00000231878	SNRPFP1	20	49729591	-0,128801270910134	0,836459703035205	0,993532078360381
ENSG00000231882	F10-AS1	13	113128155	0,946414622109504	0,0147700310877079	0,832033781075113
ENSG00000231887	PRH1	12	10824960	0,0195829755953025	0,975067774817389	0,999555859778735
ENSG00000231889	TRAF3IP2-AS1	6	111483459	-0,423939197670208	0,476858931422793	0,991253956739197
ENSG00000231890	DARS1-AS1	2	135985124	-0,811189508211707	0,0956475642231499	0,901599380414801
ENSG00000231903		2	202178660	-0,225612046922205	0,715197718308642	0,99310702225313
ENSG00000231908	IDH1-AS1	2	208255214	0,71119206363795	0,178022733357429	0,95679425076844
ENSG00000231918		2	51032601	-0,194396340218579	0,754054767955741	0,993244186535769
ENSG00000231925	TAPBP	6	33299694	0,275590939169051	0,653600492027677	0,99310702225313
ENSG00000231944	PHKA1-AS1	X	72688950	-0,766669621729186	0,13045903709401	0,933255412420827
ENSG00000231966	LINC02818	1	179829609	0,813999186822214	0,0935625588452478	0,900357690051989
ENSG00000231969	MMADHC-DT	2	149587196	-0,882922444813017	0,0472352887445822	0,87808689106387
ENSG00000231970		10	97401115	-0,73737019059551	0,155043735518717	0,95214945453794
ENSG00000231971	CT69	6	134428239	-0,604899097855379	0,279778308380072	0,974451076196833
ENSG00000231991	ANXA2P2	9	33624274	-0,378565848843802	0,529768968705838	0,991746205611134
ENSG00000231993	EP300-AS1	22	41174591	0,24402254695233	0,692412522942875	0,99310702225313
ENSG00000231999	LRRC8C-DT	1	89581291	0,634551923027548	0,250150225445447	0,967042391084948
ENSG00000232006		7	42954135	-0,105417721427925	0,866027003623483	0,994288405662175
ENSG00000232021	LEF1-AS1	4	108167525	-0,685356265328672	0,201567594716713	0,965421393857074
ENSG00000232022	FAAHP1	1	46432129	-0,0708057923933597	0,90992265140463	0,996079725731513
ENSG00000232023	LINC01807	2	228475224	-0,708940858049866	0,180041009687071	0,95679425076844
ENSG00000232024	LSM12P1	8	35525176	-0,503812562413801	0,386803628056925	0,984558524948183
ENSG00000232040	ZBED9	6	28570535	-0,697007028385203	0,190847412616774	0,965421393857074
ENSG00000232046	LINC01798	2	66574030	-0,625790874072018	0,258811449760897	0,969706856714198
ENSG00000232053		7	136092913	-0,74926237668515	0,144915208616235	0,948693299786956
ENSG00000232063		9	94332459	-0,487078151923112	0,405311266766022	0,984558524948183
ENSG00000232065	LINC01063	3	196631498	-0,496493387553393	0,394873317975054	0,984558524948183
ENSG00000232070	TMEM253	14	21098811	0,174865537050584	0,778494220475596	0,993532078360381
ENSG00000232077	LINC01031	1	193304745	-0,601215171717882	0,283519921906522	0,974451076196833
ENSG00000232079	LINC01697	21	28048404	-0,450462168112764	0,446488685440151	0,990272963782988
ENSG00000232093	DCST1-AS1	1	155045191	0,629067661486386	0,255562722252933	0,968439874535222
ENSG00000232097		7	97938439	-0,785230792717785	0,115552946129808	0,92314474580637
ENSG00000232098	ZNF584-DT	19	58404238	0,0578385879617702	0,926398702558699	0,996664367179957
ENSG00000232104	RFX3-DT	9	3526459	-0,77610831652058	0,122811566964441	0,928465779262472
ENSG00000232112	TMA7	3	48440257	-0,328094433294171	0,589877842341901	0,99310702225313
ENSG00000232119	MCTS1	X	120594010	-0,856094437611494	0,0640982623221541	0,890253562318562
ENSG00000232130		3	193144464	0,0950553538823303	0,879154271165888	0,994329773380277
ENSG00000232131	NCOA7-AS1	6	125797856	-0,32113302014692	0,598261377163037	0,99310702225313
ENSG00000232134	RPS15AP12	1	220143964	-0,329575881703023	0,588096502609173	0,99310702225313
ENSG00000232139	LINC00867	10	118341437	-0,735505334455768	0,156650034399526	0,95214945453794
ENSG00000232160	RAP2C-AS1	X	132217053	-0,708916916818846	0,180062508681366	0,95679425076844
ENSG00000232164	LINC01873	2	66383306	-0,96773279721724	0,00692408813772127	0,832033781075113
ENSG00000232176		9	19200335	-0,0411539941009125	0,947615901954978	0,999497210238468
ENSG00000232187	FTH1P7	13	22696023	-0,401042628950958	0,503415188930341	0,991253956739197
ENSG00000232211		9	86632147	-0,839963296704248	0,0749813066478005	0,900357690051989
ENSG00000232233	LINC02043	3	186810880	-0,747848623646406	0,146108768638413	0,948997462862915
ENSG00000232234		6	8102711	8,75595669396548e-17	1	1
ENSG00000232258	TMEM114	16	8537605	-0,220631004115507	0,721379892592473	0,99310702225313
ENSG00000232265	LINC02805	1	148156139	0,104924990226292	0,866650889174265	0,994288405662175
ENSG00000232284	GNG12-AS1	1	67832293	-0,640042745146307	0,24476275256141	0,965421393857074
ENSG00000232295		6	71221457	-0,231847433384189	0,707469058549705	0,99310702225313
ENSG00000232298	GRHL3-AS1	1	24307556	-0,182403004159062	0,769051605681853	0,993532078360381
ENSG00000232306		2	238295392	-0,287346971225427	0,639237505811761	0,99310702225313
ENSG00000232310	LINC03002	6	134520163	0,946414622109504	0,0147700310877079	0,832033781075113
ENSG00000232320	MXRA7P1	2	161340816	0,181279518460682	0,770458223140313	0,993532078360381
ENSG00000232335		1	35739389	-0,0178896015611892	0,977223466867971	0,999555859778735
ENSG00000232346		22	32039490	0,341508391429877	0,573784475049309	0,99310702225313
ENSG00000232354	VIPR1-AS1	3	42506465	-0,0341171380376145	0,956569139240141	0,999509917921462
ENSG00000232385	RPS3AP25	7	94695027	-0,329788343882065	0,587841111328147	0,99310702225313
ENSG00000232387	SKA2P1	9	122761844	-0,899551607078737	0,037635192113823	0,854481405002878
ENSG00000232408		2	130583549	-0,0119850759951875	0,984740492630701	0,999555859778735
ENSG00000232412	STAG2-AS1	X	123959233	0,132505176539253	0,831784171277333	0,993532078360381
ENSG00000232442	MHENCR	20	63627179	0,466099656190431	0,428792580528452	0,988319897245005
ENSG00000232445	EMSLR	7	101308270	-0,693377421620691	0,194169348896172	0,965421393857074
